date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:31	74685/74685	U-----	200	untouched ('')	image/png	etag:%22123bd-69e88c01-145fbf3c7556f2f3;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/green-chili.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/green-chili.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:32	103697/103697	U-----	200	untouched ('')	image/png	etag:%2219511-69e88c01-15b48eb2e2c27200;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/cheese.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/cheese.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:32	151904/151904	U-----	200	untouched ('')	image/png	etag:%2225160-69e88c01-cf0319a614bd325e;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/coriander-1.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/coriander-1.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:32	467634/467634	---M--	200	added ('OK')	image/jpeg	etag:%22722b2-69e88c00-f2618c5780b54537;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/homepage-2/salad.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/homepage-2/salad.jpg	(from https://themes.aksharwebtech.com/restrova/index-2.html)
13:29:32	157686/157686	---M--	200	added ('OK')	image/jpeg	etag:%22267f6-69e88c00-34ab94087a1eba32;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/homepage-2/dessert.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/homepage-2/dessert.jpg	(from https://themes.aksharwebtech.com/restrova/index-2.html)
13:29:32	315720/315720	U-----	200	untouched ('')	image/png	etag:%224d148-69e88c01-30977492d265df74;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/mint-leaf.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/mint-leaf.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:33	143775/143775	---M--	200	added ('OK')	image/jpeg	etag:%222319f-69e88c00-7631985141d952ab;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/homepage-2/cacio-e-pepe.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/homepage-2/cacio-e-pepe.jpg	(from https://themes.aksharwebtech.com/restrova/index-2.html)
13:29:34	393273/393273	---M--	200	added ('OK')	image/jpeg	etag:%2260039-69e88c00-5b3c7fd5400df339;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/homepage-2/combo.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/homepage-2/combo.jpg	(from https://themes.aksharwebtech.com/restrova/index-2.html)
13:29:38	22541/22541	U-----	200	untouched ('')	image/png	etag:%22580d-69e88c01-33f1bbb1dfb40bd9;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/red-chilli-2.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/red-chilli-2.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:39	206530/206530	U-----	200	untouched ('')	image/png	etag:%22326c2-69e88c01-38b22a5c1c5f20c5;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/luctus-leaf.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/luctus-leaf.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:39	216311/216311	U-----	200	untouched ('')	image/png	etag:%2234cf7-69e88c01-5bab6abe3a2f4243;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/coriander-2.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/coriander-2.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:39	600892/600892	U-----	200	untouched ('')	image/png	etag:%2292b3c-69e88c01-99567d94330f20b7;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/mint-leaf-2.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/mint-leaf-2.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:39	167117/167117	U-----	200	untouched ('')	image/png	etag:%2228ccd-69e88c01-855280a52c6d8afc;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/tomato-slice.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/tomato-slice.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:39	2330435/2330435	U-----	200	untouched ('')	video/mp4	etag:%22238f43-69e88bfd-9615603894f054ee;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/our-story.mp4	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/our-story.mp4	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:40	489051/489051	U-----	200	untouched ('')	image/png	etag:%227765b-69e88c01-43912275cf75c54;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/slider/pizza.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/slider/pizza.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:40	2119/2119	U-----	200	untouched ('')	image/png	etag:%22847-69e88bfd-9c7b9666087cdcfe;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape-bottom.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape-bottom.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:40	244581/244581	---M--	200	added ('OK')	image/jpeg	etag:%223bb65-69e88c01-b57c5a36b6ee5c7e;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/menu-detail/detail.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/menu-detail/detail.jpg	(from https://themes.aksharwebtech.com/restrova/menu-detail.html)
13:29:40	105479/105479	U-----	200	untouched ('')	image/jpeg	etag:%2219c07-69e88bfd-3bee8f182e2d3fb6;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/about/kitchen.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/about/kitchen.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
